,e1_out_mean,e2_out_mean,e1_out_std,e2_out_std
0,0.17501763,0.24913439,0.10455182,0.102364056
1,0.5170555,0.68340373,0.15902886,0.15551275
2,0.20699036,0.70782614,0.092514634,0.0868305
3,-0.10860491,-0.11432169,0.060915746,0.052960906
4,-0.19712797,-0.09347488,0.11884386,0.11850137
5,0.011109356,0.42482808,0.1515782,0.14915003
6,0.12647074,0.085470974,0.07141465,0.06791263
7,-0.09791201,-0.045324445,0.053941943,0.047555167
8,0.04502694,0.09661572,0.03879604,0.038766544
9,-0.16471271,-0.1914214,0.116341,0.10839863
10,0.019920874,0.039374836,0.079153314,0.06903675
11,-0.001366362,0.055427283,0.27003002,0.25309193
12,-0.39407173,-0.28941792,0.0827634,0.0798721
13,-0.044386584,-0.18720745,0.13831599,0.14425884
14,0.25824594,0.43076548,0.18214412,0.17371315
15,0.08495745,0.17009339,0.1118369,0.10115855
16,-0.023906495,-0.03901638,0.08966695,0.08246738
17,-0.019761927,0.076677635,0.084338166,0.08578224
18,-0.47497863,-0.08251837,0.046310313,0.029161459
19,0.027875327,-0.018812574,0.07093926,0.06917011
20,0.20221913,-0.27447158,0.03575485,0.030466199
21,0.14091295,-0.1783581,0.07475143,0.07228494
22,0.10724047,-0.20354342,0.11673867,0.09788374
23,0.15036783,-0.046573967,0.05095922,0.03937851
24,0.040032145,-0.7325705,0.14406614,0.15596384
25,0.02275495,-0.02677852,0.042120073,0.039042063
26,0.16614358,-0.064598724,0.107810974,0.104628
27,0.1793355,-0.040587828,0.040027685,0.032700412
28,0.17999578,-0.18475716,0.09740829,0.094794616
29,-0.1672016,0.07494075,0.09626347,0.09080857
30,-0.1511411,-0.08709348,0.046772186,0.039627533
31,-0.0064307414,0.12500618,0.13555287,0.13002263
32,0.19942072,-0.19795482,0.07692062,0.06951187
33,-0.023896772,0.046239257,0.10685412,0.11216365
34,0.82053626,0.2082698,0.07896354,0.0664879
35,-0.43563095,0.16590174,0.04342035,0.03877693
36,-0.071297064,-0.1724271,0.104589194,0.099221066
37,-0.05833241,0.0715286,0.12871945,0.11519704
38,0.08537237,0.07070362,0.055991583,0.0496057
39,0.2940231,-0.055862695,0.13825868,0.118304215
40,0.16634798,-0.22582588,0.09870661,0.091226846
41,-0.018620767,-0.03594657,0.06045946,0.04387847
42,-0.014145307,-0.018338174,0.07907225,0.067352116
43,-0.120084286,0.06263337,0.08269328,0.07329433
44,-0.62100327,0.05326529,0.0845082,0.06420119
45,-0.06316127,0.029305827,0.14642617,0.14618027
46,-0.3197149,-0.48704222,0.064894184,0.0676184
47,-0.23080647,-0.5020542,0.05695825,0.06029025
48,-0.08909644,-0.07890719,0.13790616,0.13545401
49,0.083508864,0.14014159,0.07642025,0.06724196
50,-0.055336908,0.07561539,0.059183877,0.049769197
51,0.29021883,0.07243567,0.097259596,0.08582731
52,0.07546595,-0.05267182,0.1471169,0.13676746
53,-0.19104078,0.33783063,0.10127503,0.097068466
54,-0.4445674,0.026364066,0.060468778,0.05334486
55,-0.27912784,-0.40267232,0.062265527,0.06889075
56,0.13294509,0.32723212,0.078617245,0.071241066
57,-0.03770194,-0.12993608,0.13869202,0.14493762
58,-0.07069354,-0.15693831,0.120230615,0.12067098
59,-0.100283206,0.024055809,0.047401097,0.039493512
60,-0.3689284,0.37927863,0.10468873,0.10101952
61,-0.12941656,0.15724728,0.045474786,0.03664599
62,-0.2513708,0.0029258877,0.102401786,0.09041696
63,-0.13470301,-0.3373715,0.04817867,0.038336296
64,0.2786276,0.16906226,0.08999833,0.069509864
65,-0.35288125,0.22500506,0.10452649,0.08222871
66,0.16957004,0.115582705,0.06404631,0.053579506
67,-0.34789523,0.28142685,0.12710173,0.13694246
