,e1_out_mean,e2_out_mean,e1_out_std,e2_out_std
0,0.25694588,-0.6178645,0.04444826,0.046738558
1,-0.03924837,0.017220482,0.10909798,0.08839624
2,-0.44409385,0.2860929,0.29127872,0.2221808
3,-0.28227347,0.44909573,0.06335629,0.062016472
4,-0.04998691,-0.023450688,0.04029371,0.031021876
5,0.07009894,-0.47949824,0.1560452,0.16600472
6,-0.025942188,-0.012414694,0.041254267,0.035551667
7,0.18028912,0.04713731,0.043958735,0.029842898
8,-0.06137736,0.021383144,0.11484141,0.097137004
9,0.24934351,0.2943251,0.04849648,0.042366058
10,-0.4357942,-0.6787698,0.037164733,0.03920265
11,0.08065738,-0.1457418,0.05987128,0.05354101
12,0.12452638,-0.18024585,0.065593414,0.07067542
13,-0.29053742,-0.04833153,0.21103783,0.15000676
14,-0.029314667,-0.22430453,0.031942956,0.02902859
15,-0.047950566,-0.0026957244,0.08220927,0.07247137
16,-0.0908587,-0.118863896,0.11778116,0.103168905
17,-0.059451327,0.17576239,0.05276566,0.045718826
18,0.17904413,-0.22970933,0.10276951,0.082937256
19,0.7728057,0.09998513,0.106992744,0.1219709
20,0.15071924,-0.12459853,0.039656185,0.03254024
21,-0.0446845,-0.2094903,0.12201671,0.110850185
22,-0.045314472,-0.04096639,0.0640709,0.050813116
23,0.12250902,0.2918349,0.11665265,0.10469847
24,-0.0032687522,-0.0016926304,0.04733447,0.03922111
25,0.009285238,0.012250237,0.033585455,0.025925066
26,-0.0085712,0.29130158,0.17814665,0.1954662
27,-0.27175525,0.016401649,0.05827582,0.043898016
28,-0.02480038,-0.082396984,0.05459887,0.045507986
29,0.0068278424,-0.006198935,0.06623336,0.06345171
30,-0.00888405,0.06950703,0.06668501,0.06330086
31,0.009874128,-0.12134381,0.05702997,0.048356142
32,0.113012865,-0.4455544,0.08792504,0.0949295
33,-0.16167171,-0.0050400794,0.06816679,0.048968676
34,0.13825873,0.19569263,0.062123273,0.05157825
35,-0.23469986,-0.21721596,0.23004311,0.20099144
36,-0.22795905,0.41457424,0.037452992,0.033872135
37,0.049294014,0.5148053,0.058671936,0.068395525
38,0.5760099,-0.009192996,0.042454556,0.03593178
39,0.1376495,0.032437973,0.03906778,0.03215294
40,0.10980424,-0.4392679,0.08776059,0.1028364
