,e1_in_ksb,e1_out_ksb,e1_error_ksb,e2_in_ksb,e2_out_ksb,e2_error_ksb,e_in_ksb,e_out_ksb,e_error_ksb,e1_in_reg,e1_out_reg,e1_error_reg,e2_in_reg,e2_out_reg,e2_error_reg,e_in_reg,e_out_reg,e_error_reg,e_in_obs_ksb,e_out_obs_ksb,e_obs_error_ksb,mag_in,mag_out,delta_mag
23683,-0.01791268400847912,-0.068768709897995,-0.05085602588951588,-0.04255977272987366,-0.010603033937513828,0.03195673879235983,0.04617573500450341,0.06958131782105499,0.023405582816551584,-0.041069574654102325,-0.153696209192276,-0.11262663453817368,-0.09543030709028244,-0.02281971462070942,0.07261059246957302,0.1038925092276363,0.1553810287501228,0.051488519522486495,0.02083298473450738,0.022918277298107127,0.0020852925635997457,-3.5643540096907116,-3.527044,0.03730995184464225
23684,-0.04411320388317108,-0.03513002023100853,0.008983183652162552,-0.08498714864253998,-0.09759600460529327,-0.012608855962753296,0.09575379987879022,0.10372607404287262,0.007972274164082402,-0.09656061232089996,-0.07645494490861893,0.020105667412281036,-0.18510833382606506,-0.21196486055850983,-0.026856526732444763,0.20877990110077427,0.2253318901366792,0.016551989035904935,0.042253649771847014,0.0484216302400777,0.006167980468230687,-3.114009349290741,-3.1074486,0.006560771409881649
23685,0.3091951310634613,0.34360986948013306,0.03441473841667175,0.4535719156265259,0.4145605266094208,-0.0390113890171051,0.5489345240722862,0.5384497865417298,-0.010484737530556343,0.47063931822776794,0.5244343280792236,0.05379500985145569,0.6947279572486877,0.6394222378730774,-0.05530571937561035,0.8391354494030345,0.826977728088563,-0.01215772131447157,0.32777479854207103,0.32415747712024734,-0.0036173214218236938,-3.031316734086009,-2.9489038,0.08241293502900238
23686,-0.01268166583031416,-0.02873460203409195,-0.01605293620377779,-0.007912224158644676,-0.005039694719016552,0.0028725294396281242,0.0149475061253842,0.029173204776275857,0.014225698650891657,-0.027479510754346848,-0.0616132989525795,-0.03413378819823265,-0.016568506136536598,-0.010258466936647892,0.006310039199888706,0.03208798695609799,0.062461466134811724,0.030373479178713733,0.008279410981950062,0.01691329354599156,0.008633882564041498,-3.520122053404517,-3.42348,0.09664201953000529
23687,-0.010411618277430534,0.001870668143965304,0.012282286421395838,-0.00306691718287766,-0.01339105423539877,-0.01032413705252111,0.01085392906562208,0.013521084750871059,0.0026671556852489783,-0.022185033187270164,0.003963044378906488,0.026148077566176653,-0.006522734649479389,-0.028774091973900795,-0.022251357324421406,0.023124051652506694,0.02904572412028463,0.005921672467777937,0.0029684496303146618,0.011496140807285126,0.008527691176970465,-3.1698012770707873,-3.1506014,0.019199890046861512
23688,0.28079718351364136,0.2533181607723236,-0.02747902274131775,-0.12015244364738464,-0.11947672814130783,0.0006757155060768127,0.3054237515053987,0.28007995134322766,-0.025343800162171026,0.5024727582931519,0.4599318504333496,-0.042540907859802246,-0.21551579236984253,-0.2199515998363495,-0.004435807466506958,0.5467411906812302,0.5098195889857653,-0.03692160169546488,0.2234407339599119,0.20474477734146262,-0.018695956618449278,-3.7903566142119653,-3.7401094,0.050247170547414566
23689,0.037192050367593765,0.027066020295023918,-0.010126030072569847,0.002655894262716174,-0.0030060680583119392,-0.005661962321028113,0.03728675884118061,0.027232442045873335,-0.010054316795307272,0.07757153362035751,0.05531544238328934,-0.022256091237068176,0.005969189573079348,-0.006177482660859823,-0.01214667223393917,0.07780086151434067,0.055659316004459,-0.022141545509881663,0.030328531844247594,0.024640196971091266,-0.005688334873156328,-4.21747451170317,-4.199615,0.017859510024702985
23690,-0.014470688067376614,-0.026662282645702362,-0.012191594578325748,-0.014803532510995865,-0.017711395397782326,-0.002907862886786461,0.020701337829894653,0.03200891817628185,0.011307580346387194,-0.0306352861225605,-0.056878816336393356,-0.026243530213832855,-0.031058533117175102,-0.037535231560468674,-0.0064766984432935715,0.04362514452929423,0.06814758510855078,0.024522440579256545,0.017416642288747855,0.025275526687658385,0.00785888439891053,-3.348409635491813,-3.2998898,0.04851983255907388
23691,-0.020182190462946892,-0.05559100583195686,-0.03540881536900997,-0.08719876408576965,-0.1004851758480072,-0.013286411762237549,0.0895038841054866,0.11483740895114967,0.025333524845663077,-0.04363136366009712,-0.11812182515859604,-0.07449046149849892,-0.18700727820396423,-0.21397534012794495,-0.026968061923980713,0.19202973206275772,0.24441401711372376,0.05238428505096604,0.05652062274995779,0.06895271855623507,0.012432095806277278,-3.046638253657293,-3.02037,0.02626824709601383
23692,-0.010081492364406586,-0.030200021341443062,-0.020118528977036476,-0.4405267834663391,-0.36853107810020447,0.07199570536613464,0.44064212626517274,0.36976640844555175,-0.07087571781962099,-0.021992899477481842,-0.06558842211961746,-0.04359552264213562,-0.792323648929596,-0.6986631751060486,0.09366047382354736,0.7926288237760069,0.7017350449887808,-0.09089377878722604,0.2018589933182791,0.1755382523260839,-0.026320740992195224,-3.1613354447682633,-3.1581154,0.0032200578053727114
