,Unnamed: 0,e1_in_ksb,e1_out_ksb,e1_error_ksb,e2_in_ksb,e2_out_ksb,e2_error_ksb,e_in_ksb,e_out_ksb,e_error_ksb,e1_in_reg,e1_out_reg,e1_error_reg,e2_in_reg,e2_out_reg,e2_error_reg,e_in_reg,e_out_reg,e_error_reg,e_in_obs_ksb,e_out_obs_ksb,e_obs_error_ksb,mag_in,mag_out,delta_mag
2178,2178,-0.06870616972446443,-0.07110592722892761,-0.0023997575044631962,-0.10549895465373993,-0.12252101302146913,-0.017022058367729187,0.1258990357041657,0.14165963263715092,0.015760596932985232,-0.13768748939037326,-0.14248812198638916,-0.004800632596015929,-0.21137328445911407,-0.24496424198150635,-0.033590957522392266,0.2522627798896573,0.2833907986452314,0.031128018755574083,0.10180650117203803,0.11366702557700802,0.011860524404969984,-3.706038411584856,-3.6305766000000004,0.07546180101967083
2179,2179,0.07509826123714447,0.070437952876091,-0.004660308361053467,-0.026117857545614243,-0.019028346985578537,0.0070895105600357064,0.0795103221199323,0.07296288915865375,-0.0065474329612785495,0.15025046467781067,0.14113172888755798,-0.009118735790252686,-0.052380628883838654,-0.03818054497241974,0.014200083911418915,0.15911923962288302,0.14620505775513426,-0.012914181867748786,0.1077629357955669,0.0998293831871425,-0.00793355260842439,-6.356749634958439,-6.529928,-0.17317857243902246
2180,2180,-0.93978750705719,-0.9137229919433594,0.02606451511383057,-0.4597404897212982,-0.4539223909378052,0.005818098783493042,1.0462131122815976,1.0202623402834283,-0.02595077199816931,-0.8652142882347107,-0.8484408855438232,0.01677340269088745,-0.4229476451873779,-0.4230093061923981,-6.16610050201416e-05,0.9630578773547545,0.9480447296345046,-0.015013147720249862,0.6515284618063897,0.6645435529939744,0.013015091187584704,-3.311837056842396,-3.4183452000000005,-0.106508156094006
2181,2181,-0.06568688154220581,-0.07123899459838867,-0.005552113056182861,0.12226801365613935,0.11229272186756134,-0.009975291788578032,0.1387956540031339,0.1329836446177301,-0.005812009385403799,-0.1289721131324768,-0.14322364330291748,-0.014251530170440676,0.23919054865837094,0.22260738909244535,-0.016583159565925598,0.2717460662702386,0.2647018354290667,-0.00704423084117195,0.11548850799698965,0.11198216318268256,-0.0035063448143071024,-6.088301327839857,-6.068661,0.019640114918714424
2182,2182,-0.08355523645877838,-0.0629677101969719,0.020587526261806488,0.08003316074609756,0.09391104429960252,0.013877883553504944,0.11570127207033233,0.11306731078827224,-0.0026339612820600877,-0.17666010558605194,-0.1335476189851761,0.043112486600875854,0.1685335338115692,0.19851846992969516,0.02998493611812592,0.2441563943964818,0.2392583320175852,-0.004898062378896589,0.07754386679673196,0.07500139929758977,-0.0025424674991421925,-2.965713531108652,-2.9732380000000003,-0.0075244602243560435
2183,2183,-0.020470324903726574,-0.02882861532270908,-0.008358290418982506,0.22066177427768707,0.21855682134628296,-0.0021049529314041138,0.22160923453015455,0.2204499335867801,-0.001159300943374436,-0.03811798617243767,-0.05471006408333778,-0.016592077910900116,0.4094975292682648,0.4072022140026093,-0.0022953152656555176,0.4112678048992596,0.4108610886913358,-0.00040671620792381846,0.2733135472248621,0.26376432503549696,-0.009549222189365105,-6.1168947637597855,-6.1424007000000005,-0.02550597781736208
2184,2184,-0.3562653958797455,-0.31386929750442505,0.042396098375320435,-0.16009101271629333,-0.05580470338463783,0.1042863093316555,0.39058182837131605,0.3187916260439861,-0.07179020232732987,-0.6966947913169861,-0.6354225873947144,0.06127220392227172,-0.312009871006012,-0.10926124453544617,0.2027486264705658,0.7633700228941447,0.6447479229348692,-0.11862209995927553,0.14346276292746202,0.12752378436385098,-0.01593897856361104,-2.6755224529164243,-2.6207879000000003,0.054734593953411625
2185,2185,0.0021581922192126517,-0.004208188038319349,-0.0063663802575320005,-0.11295196413993835,-0.11049956828355788,0.0024523958563804626,0.1129725807296841,0.11057967009092824,-0.0023929106387558657,0.004186249803751707,-0.008689184673130512,-0.012875434476882221,-0.22311696410179135,-0.21949204802513125,0.0036249160766601562,0.22315623306871685,0.2196639730965237,-0.003492259972193157,0.11997810121467165,0.10802784136833793,-0.011950259846333716,-5.54959399475845,-5.556474,-0.0068802140733374975
2186,2186,-0.042123321443796165,-0.03385303542017937,0.00827028602361679,0.09828390926122664,0.10336841642856598,0.005084507167339325,0.10693035597587064,0.10877066480494338,0.0018403088290727535,-0.08452644944190979,-0.068161740899086,0.01636470854282379,0.1970066875219345,0.20669271051883695,0.009686022996902466,0.214374335179426,0.2176416768544524,0.0032673416750264033,0.1281243969486582,0.13312471367099413,0.005000316722335918,-3.787813452739333,-3.7518108,0.036002663631056635
2187,2187,0.009575036354362965,0.021812349557876587,0.012237313203513622,-0.02124866656959057,-0.006689126137644053,0.014559540431946516,0.023306375783742277,0.022814973191312586,-0.0004914025924296905,0.020301062613725662,0.046175744384527206,0.025874681770801544,-0.045899584889411926,-0.01434172969311476,0.03155785519629717,0.05018869430725152,0.04835167608320901,-0.0018370182240425234,0.016038351546230012,0.019516846405232297,0.003478494859002285,-2.868707993883632,-2.8373039,0.0314041170068009
2188,2188,0.010764146223664284,0.018677208572626114,0.00791306234896183,-0.036002594977617264,0.023507334291934967,0.059509929269552224,0.03757730284422736,0.030023871928486507,-0.0075534309157408545,0.023640058934688568,0.041442446410655975,0.01780238747596741,-0.08169309049844742,0.053330447524786,0.1350235380232334,0.08504477304116384,0.0675397142257357,-0.017505058815428146,0.01857731405208004,0.01982457399836816,0.0012472599462881248,-2.8787162595450515,-2.8516647999999996,0.02705147797461649
2189,2189,-0.0009110206156037748,-0.0061882478184998035,-0.005277227202896029,0.022447507828474045,0.012743406929075718,-0.009704100899398329,0.02246598687508427,0.014166468551589791,-0.008299518323494477,-0.0017898428486660125,-0.01373059768229723,-0.011940754833631216,0.04558075591921806,0.02558267116546631,-0.019998084753751755,0.045615883720369316,0.029034503210378638,-0.016581380509990667,0.021340496500489498,0.011757226667739635,-0.009583269832749862,-7.354014760154509,-7.387275,-0.03326045880911277
2190,2190,0.014138773083686829,0.002545747673138976,-0.01159302541054785,0.006538085639476776,0.00017684641352389008,-0.006361239225952886,0.015577274092122782,0.0025518828086863185,-0.013025391283436464,0.029371993616223332,0.004389814101159573,-0.024982179515063763,0.013537733815610407,7.802986146998593e-06,-0.01352993082946341,0.03234167970056265,0.004389821036139428,-0.027951858664423217,0.01661272309112326,0.007124955803329919,-0.009487767287793346,-4.4631685459152415,-4.4358754000000005,0.027293130113239528
2191,2191,-0.3040150105953217,-0.32045823335647583,-0.016443222761154175,0.2391383200883865,0.21811753511428836,-0.02102078497409821,0.3867974441512885,0.38764511921380657,0.0008476750625180385,-0.5396638512611389,-0.5756924152374268,-0.036028563976287835,0.4234777092933655,0.3837010860443115,-0.03977662324905396,0.6859813719237285,0.6918441156745397,0.0058627437508111955,0.2300791798374804,0.231409010650502,0.0013298308130215708,-3.711939821982591,-3.6953945,0.0165453059913796
2192,2192,-0.25377601385116577,-0.27651885151863104,-0.02274283766746521,0.3898471295833588,0.3998184502124785,0.009971320629119871,0.4651699148166949,0.4861249514018911,0.020955036585196152,-0.4003149271011353,-0.4291650354862213,-0.028850108385086063,0.6131150126457214,0.6153974533081055,0.0022824406623840328,0.7322308786110774,0.7502643888803409,0.018033510269263583,0.3644894365383701,0.3679782456089161,0.0034888090705460506,-4.005512583457215,-3.9714480000000005,0.034064638816101216
2193,2193,-0.03251047804951668,-0.048607174307107925,-0.016096696257591248,0.05200749635696411,0.04995296150445938,-0.0020545348525047307,0.06133278780821675,0.06969903698895398,0.008366249180737216,-0.06985308974981308,-0.10478627681732178,-0.0349331870675087,0.11100718379020692,0.10590235888957976,-0.005104824900627136,0.13115658199506502,0.1489814533007842,0.01782487130571916,0.033997460012465584,0.0381164976002847,0.004119037587819112,-3.806339427090931,-3.8138394,-0.007500008486461596
2194,2194,0.0678795576095581,0.054290670901536935,-0.013588886708021164,0.05754437297582626,0.0571695938706398,-0.00037477910518646235,0.08898870266753146,0.07884059493860307,-0.01014810772892838,0.14817945659160614,0.1169346496462822,-0.031244806945323944,0.1261785626411438,0.12469174712896347,-0.0014868155121803286,0.19462317700101586,0.17094368689709524,-0.023679490103920592,0.04519111032458442,0.04327627908101346,-0.0019148312435709534,-4.557855391511246,-4.595038400000001,-0.0371830224902201
2195,2195,-0.13237574696540833,-0.10864353924989699,0.02373220771551132,-0.022884614765644073,-0.0295486394315958,-0.006664024665951729,0.13433928679884286,0.1125901448307194,-0.021749141968123428,-0.2792658805847168,-0.2296182215213776,0.04964765906333923,-0.048423711210489266,-0.06317837536334991,-0.014754664152860641,0.2834330394752069,0.238151285464078,-0.04528175401112888,0.08672232578525609,0.07219588384590267,-0.014526441939353416,-3.744329209711307,-3.7851343,-0.040805105779415214
2196,2196,-0.29896023869514465,-0.29001665115356445,0.0089435875415802,-0.3150802552700043,-0.306368350982666,0.008711904287338257,0.4343417911986697,0.4218663584953965,-0.012475432703273392,-0.5077738761901855,-0.4976779520511627,0.010095924139022829,-0.5340435504913329,-0.5229811668395996,0.011062383651733398,0.7369103223341323,0.7219367318725017,-0.014973590461630604,0.25607963763118685,0.2642392585509044,0.008159620919717558,-5.274190018423718,-5.2625027,0.011687348135631659
2197,2197,0.02584083937108517,0.013947819359600544,-0.011893020011484623,0.18546178936958316,0.17044849693775174,-0.01501329243183136,0.18725336925024832,0.1710182205884122,-0.01623514866183612,0.05024424195289612,0.02530686743557453,-0.024937374517321587,0.3655068278312683,0.3398827314376831,-0.0256240963935852,0.3689440676317992,0.3408235741097466,-0.028120493522052536,0.1339627024590265,0.125045548675682,-0.008917153783344511,-3.3985223221473286,-3.406888,-0.008365685970346703
2198,2198,0.02203415334224701,0.020817132666707042,-0.0012170206755399706,0.03648817166686058,0.048311419785022736,0.011823248118162157,0.04262499953196413,0.052605572842693835,0.009980573310729712,0.04657261446118355,0.043640553951263435,-0.00293206050992012,0.07691753655672072,0.10243628174066544,0.025518745183944702,0.08991838436996359,0.11134491351663138,0.021426529146667792,0.033187723929398553,0.038868210590649835,0.005680486661251288,-2.9842977573883656,-2.9403715,0.04392624402166634
2199,2199,0.014925261959433556,0.0021232841536402702,-0.012801977805793284,0.001023794524371624,0.006775227840989828,0.005751433316618204,0.014960334213708184,0.007100144216452478,-0.007860189997255709,0.033791813999414444,0.00346468947827816,-0.03032712452113628,0.002177571645006537,0.014988983049988747,0.01281141140498221,0.033861903544251004,0.015384202483513448,-0.01847770106073755,0.011816991129122779,0.00839510770862105,-0.003421883420501729,-3.5761467769380326,-3.6179605,-0.041813676095414636
2200,2200,-0.04238879680633545,-0.029275227338075638,0.013113569468259813,-0.08261671662330627,-0.0748405009508133,0.007776215672492981,0.09285651275115002,0.0803625504713775,-0.012493962279772522,-0.08787140250205994,-0.059160578995943076,0.028710823506116867,-0.1757005900144577,-0.15964984893798828,0.016050741076469418,0.1964486719453903,0.17025876885804647,-0.02618990308734384,0.05527970959815588,0.05009866466135597,-0.005181044936799918,-4.071491646130529,-4.0398784,0.03161327775284306
2201,2201,-0.07958467304706572,-0.06767522543668747,0.011909447610378264,-0.008952639065682888,0.0009239936480298637,0.009876632713712752,0.080086640148334,0.06768153294782905,-0.012405107200504945,-0.16333527863025665,-0.13928447663784027,0.024050801992416385,-0.01847313717007637,0.0018820783589035273,0.020355215528979897,0.1643766103864173,0.13929719182821354,-0.025079418558203757,0.0862388523925891,0.07405852856581596,-0.012180323826773145,-3.881163069463288,-3.8733193999999997,0.007843682027375287
2202,2202,-0.09384255856275557,-0.07792704552412033,0.015915513038635254,-0.13511039316654205,-0.1403948813676834,-0.005284488201141357,0.16450302167200995,0.16057193758052565,-0.003931084091484349,-0.2034948468208313,-0.16825762391090393,0.03523722290992737,-0.2945580780506134,-0.3073211908340454,-0.012763112783432009,0.3580148237538564,0.3503668682107356,-0.007647955543120809,0.06704933521814653,0.06798625505149168,0.0009369198333451373,-3.5888628941135883,-3.5764303,0.012432573373842182
2203,2203,0.18936921656131744,0.2199467122554779,0.03057749569416046,-0.1162564530968666,-0.09810394048690796,0.01815251260995865,0.22220770253911334,0.2408338418309453,0.018626139291831902,0.41095778346061707,0.4757777750492096,0.06481999158859253,-0.25158458948135376,-0.21168078482151031,0.03990380465984345,0.4818517463404742,0.5207429748862934,0.03889122854581917,0.06858242734516752,0.08000373627348815,0.01142130892832062,-4.8240613849705865,-4.754472,0.06958960610095842
2204,2204,-0.025714201852679253,-0.009928843937814236,0.015785357914865017,-0.06959410011768341,-0.08032741397619247,-0.010733313858509064,0.07419271492613325,0.08093871371626851,0.006745998790135266,-0.05364135652780533,-0.02015526778995991,0.03348608873784542,-0.14609183371067047,-0.16808785498142242,-0.021996021270751957,0.1556284646428452,0.16929194254878374,0.013663477905938555,0.06373266030252228,0.06878872338793568,0.005056063085413412,-4.505842357079434,-4.508972,-0.0031298108893160763
2205,2205,-0.0788002535700798,-0.046995475888252265,0.031804777681827545,-0.3953265547752381,-0.3723249435424805,0.02300161123275757,0.403103665169604,0.3752791472196058,-0.027824517949998132,-0.14135490357875824,-0.08447705209255219,0.05687785148620605,-0.7220439910888672,-0.6936373114585876,0.028406679630279538,0.7357504562236439,0.6987625434850852,-0.036987912738558726,0.20598845932264875,0.19890650809549945,-0.007081951227149275,-2.9908756598467368,-2.9887366,0.002139030360652772
2206,2206,0.001998215448111296,0.006334379315376282,0.004336163867264986,0.008147102780640125,0.023169148713350296,0.015022045932710169,0.008388572506415183,0.024019446567571216,0.015630874061156038,0.004457573406398296,0.014560434967279434,0.010102861560881138,0.017549473792314533,0.04960794746875763,0.0320584736764431,0.0181067388300755,0.05170062590046072,0.03359388707038522,0.00833680549486828,0.01525018522505961,0.006913379730191328,-4.35494213789755,-4.370982,-0.016040032207430777
2207,2207,-0.03897307440638542,-0.06638462841510773,-0.027411554008722302,-0.013403808698058128,-0.01900144852697849,-0.005597639828920364,0.04121362173238107,0.06905051727492953,0.027836895542548458,-0.08715231716632843,-0.14627468585968018,-0.05912236869335175,-0.030146291479468342,-0.04252768307924271,-0.012381391599774359,0.092218898699916,0.1523315054459734,0.0601126067460574,0.022358209070706986,0.03662176314773727,0.014263554077030284,-3.0720728646039426,-3.104812,-0.03273904221063262
2208,2208,0.33068755269050604,0.32502397894859314,-0.005663573741912842,-0.2310647517442703,-0.2302349656820297,0.0008297860622406006,0.4034168774395507,0.398307326463098,-0.005109550976452715,0.5411997437477112,0.534855842590332,-0.00634390115737915,-0.37797942757606506,-0.377575546503067,0.0004038810729980469,0.6601254504284152,0.6547015088344488,-0.005423941593966418,0.3783583880967604,0.3797749792126807,0.0014165911159202962,-3.9741739856284495,-3.950628,0.02354594340738103
2209,2209,0.057475924491882324,0.06556937098503113,0.008093446493148805,-0.2721834182739258,-0.28933900594711304,-0.017155587673187256,0.27818572048089635,0.2966755850652968,0.01848986458440044,0.11872886866331099,0.13636213541030884,0.01763326674699783,-0.5539911389350891,-0.5826043486595154,-0.02861320972442627,0.5665710249145,0.5983497798534212,0.03177875493892124,0.13052295438491213,0.1386079287649985,0.008084974380086374,-3.6610934446666468,-3.6223655,0.038727969965719485
2210,2210,-0.20056816935539248,-0.2016778439283371,-0.0011096745729446411,-0.017995266243815422,-0.01501311454921961,0.0029821516945958138,0.2013738318793164,0.2022358680848941,0.0008620362055777043,-0.39914146065711975,-0.4001900553703308,-0.0010485947132110596,-0.03591464087367058,-0.031076921150088314,0.004837719723582268,0.4007539981641902,0.4013948871690785,0.0006408890048882343,0.13441317643166814,0.13244739895964885,-0.0019657774720192867,-4.01865971622141,-4.020386,-0.0017265028032484866
2211,2211,0.0014845143305137751,0.00460486300289631,0.0031203486723825336,-0.0019654450006783013,0.008373015560209751,0.010338460560888052,0.00246307873365674,0.009555739262189913,0.007092660528533174,0.003846476320177317,0.010638278909027576,0.00679180258885026,-0.004468139726668596,0.018263814970850945,0.02273195469751954,0.005895731735647319,0.02113622282802062,0.015240491092373304,0.004980131808280938,0.007302422186125168,0.0023222903778442284,-4.253835996111191,-4.2759222999999995,-0.022086302320205142
2212,2212,0.024542421102523804,0.0765000656247139,0.051957644522190094,0.08578906953334807,0.09403464198112488,0.008245572447776794,0.08923057147060776,0.1212220026773352,0.03199143120672745,0.053346578031778336,0.16335463523864746,0.11000805720686913,0.18389353156089785,0.20006535947322845,0.016171827912330627,0.1914750331966012,0.2582845038230201,0.06680947062641887,0.058616536173228075,0.07354386990439242,0.01492733373116436,-3.128588606660025,-3.0597987,0.06878988916124618
2213,2213,0.03782110288739205,0.04613090679049492,0.008309803903102875,0.21379388868808746,0.2109342515468597,-0.0028596371412277217,0.2171134787708792,0.2159197050686834,-0.0011937737021958106,0.07463721185922623,0.09250161796808244,0.0178644061088562,0.4203927516937256,0.4117357432842255,-0.008657008409500122,0.4269669531365881,0.4219986630601176,-0.004968290076470483,0.14366361329925606,0.1433755491968591,-0.0002880641023969288,-3.7991362097813846,-3.7185872000000004,0.08054904967091138
2214,2214,-0.01265702024102211,-0.020202649757266045,-0.007545629516243935,0.035760100930929184,0.012016397900879385,-0.0237437030300498,0.03793395550126411,0.02350618803053826,-0.014427767470725853,-0.028121134266257286,-0.04438135027885437,-0.016260216012597084,0.08097247034311295,0.026465371251106262,-0.05450709909200668,0.08571662117633415,0.05167320512638295,-0.0340434160499512,0.01892198277126366,0.015900017725157967,-0.0030219650461056967,-3.089042898232133,-3.054059,0.0349838696066449
2215,2215,-0.10197462886571884,-0.11258303374052048,-0.010608404874801636,-0.03643815219402313,-0.02721087634563446,0.009227275848388672,0.10828926016746024,0.11582474380596135,0.0075354836385011096,-0.21299025416374207,-0.23425304889678955,-0.021262794733047485,-0.07618527859449388,-0.05597875639796257,0.020206522196531296,0.22620575820092664,0.24084873278741603,0.01464297458648936,0.07084032691002576,0.07745130060707088,0.006610973697045122,-4.296568330531565,-4.312460400000001,-0.015892091984303747
2216,2216,0.07407829165458679,0.06544101238250732,-0.00863727927207947,0.05154992640018463,0.050086546689271934,-0.0014633797109127045,0.0902495883997621,0.0824086661759799,-0.007840922223782201,0.15575285255908966,0.1379656344652176,-0.01778721809387207,0.1083066463470459,0.10523934662342073,-0.0030672997236251827,0.1897084097325092,0.17352186136367526,-0.016186548368833986,0.05274955679450713,0.050830896581195016,-0.0019186602133121067,-4.263240984045616,-4.2588349999999995,0.004406145178428743
2217,2217,0.04911068081855774,0.05390099436044693,0.004790313541889191,0.6840658783912659,0.6791518926620483,-0.004913985729217529,0.6858264977016245,0.6812874653914361,-0.0045390323101883725,0.06723592430353165,0.07857702672481537,0.011341102421283722,0.903794288635254,0.9083068370819092,0.004512548446655274,0.9062917773469286,0.9116993251169238,0.00540754776999519,0.38023436542996425,0.3794757113901784,-0.0007586540397858665,-3.139296065523576,-3.104304,0.034991990282486896
2218,2218,0.1275254786014557,0.14521759748458862,0.017692118883132938,0.08673879504203796,0.07400942593812943,-0.01272936910390854,0.15422829266342478,0.1629894037871403,0.008761111123715526,0.2640266418457031,0.2992834448814392,0.035256803035736084,0.17897449433803558,0.15050853788852692,-0.02846595644950867,0.31897011964739697,0.3349976124652885,0.01602749281789151,0.10222558900212228,0.1094568111216402,0.007231222119517947,-4.284787449070005,-4.2417803,0.04300716800311033
2219,2219,0.02762473002076149,0.04044478759169578,0.012820057570934296,-0.003174242097884417,-0.014156470075249672,-0.010982227977365257,0.0278065014271113,0.04285074664844043,0.015044245221329132,0.05953676253557205,0.08676879853010178,0.027232035994529724,-0.006774306297302246,-0.030987277626991275,-0.024212971329689026,0.059920925552153864,0.09213596351636873,0.032215037964214856,0.009060703491708464,0.017977519507028708,0.008916816015320246,-4.132659689639287,-4.096137000000001,0.03652264282532247
2220,2220,-0.1906735599040985,-0.1943085640668869,-0.0036350041627883907,0.39033243060112,0.4094222486019135,0.019089818000793457,0.4344143331261988,0.4531913455925461,0.018777012466347283,-0.3122914135456085,-0.31298914551734924,-0.0006977319717407228,0.6438562273979187,0.6687915325164795,0.02493530511856079,0.7155953944327721,0.7384066082975027,0.022811213864730617,0.29410253768473105,0.29803606692427204,0.003933529239540989,-5.692120268318487,-5.672187,0.01993341681702088
2221,2221,0.005118459463119507,0.031083051115274433,0.02596459165215492,-0.048885911703109734,-0.04841537028551102,0.0004705414175987244,0.049153138153324866,0.057534373608460414,0.008381235455135555,0.011917190626263618,0.07303550839424132,0.06111831776797773,-0.11144878715276718,-0.11120077222585678,0.0002480149269104004,0.11208412728948516,0.13304058489811366,0.020956457608628482,0.015388663938908366,0.013552462706337509,-0.0018362012325708558,-3.853209246561877,-3.8568828,-0.0036735640307741244
2222,2222,-0.023166988044977188,-0.008672680705785751,0.014494307339191437,0.01293827872723341,0.032721150666475296,0.019782871939241886,0.02653504082340362,0.03385098361292749,0.007315942789523869,-0.051873564720153816,-0.017947638407349586,0.03392592631280422,0.029408993199467662,0.07592153549194336,0.0465125422924757,0.059630156781466874,0.07801408383013535,0.018383927048668463,0.015719041562692763,0.014447276679156568,-0.0012717648835361955,-4.727479666327287,-4.681466,0.046013563727189684
2223,2223,0.001997134182602167,0.017872007563710213,0.015874873381108046,0.00456896098330617,0.006570256315171719,0.0020012953318655487,0.004986376380729006,0.01904145273881089,0.014055076358081887,0.004471418913453817,0.03881693258881569,0.03434551367536187,0.009684082120656969,0.013832435943186285,0.004148353822529316,0.010666538033458677,0.04120789414331935,0.030541356109860675,0.0068443350282642096,0.00824685834907023,0.0014025233208060214,-3.5282715780805454,-3.5231282999999998,0.005143306977640094
2224,2224,0.11562350392341615,0.1340048611164093,0.018381357192993164,-0.09752503037452698,-0.06392739713191986,0.03359763324260712,0.1512611192907174,0.14847226982467246,-0.002788849466044935,0.2625185251235962,0.30608293414115906,0.04356440901756287,-0.22058646380901334,-0.1442330926656723,0.07635337114334106,0.34289118397653995,0.33836363219525456,-0.004527551781285388,0.04432813124805248,0.0449606528637909,0.0006325216157384224,-3.413422991405712,-3.3578419999999998,0.055581022869334966
2225,2225,-0.009630810469388962,-0.0245068296790123,-0.014876019209623337,0.003808218985795975,-0.01971878670156002,-0.023527005687355995,0.010356401022607658,0.031454971783451635,0.02109857076084397,-0.020876195281744003,-0.05455974116921425,-0.033683545887470245,0.00834594201296568,-0.044196922332048416,-0.052542864345014095,0.022482666156959596,0.07021490796174823,0.04773224180478862,0.011891179500310276,0.020895235437892082,0.009004055937581803,-2.882257471787484,-2.8288748,0.0533826453562094
2226,2226,-0.04569011926651001,-0.045976296067237854,-0.00028617680072784424,-0.4981552064418793,-0.4534266591072082,0.04472854733467102,0.5002461361207493,0.4557516373960567,-0.044494498724692584,-0.0707622766494751,-0.06877990812063217,0.001982368528842926,-0.7873995304107666,-0.7474250197410583,0.03997451066970825,0.7905727798803299,0.7505829973400703,-0.03998978254025965,0.2491759704188303,0.26123300073640715,0.01205703031757685,-5.398710011516268,-5.3977065,0.00100350287979456
2227,2227,-0.4591971337795258,-0.4781788885593414,-0.018981754779815674,-0.20089934766292566,-0.1951965093612671,0.0057028383016586295,0.5012210645640512,0.5164849724151424,0.01526390785109111,-0.6770976781845093,-0.6916019916534424,-0.014504313468933104,-0.2966322898864746,-0.2835247814655304,0.013107508420944214,0.7392239046501045,0.7474621171431265,0.008238212493022035,0.4771829008530932,0.4831700465674459,0.0059871457143526605,-3.7475015891912036,-3.718405,0.02909658087516398
2228,2228,0.2522245943546295,0.2507729530334473,-0.001451641321182251,-0.014610379934310913,-0.014144802466034891,0.0004655774682760239,0.252647400934944,0.2511715537434896,-0.0014758471914543825,0.4732432663440704,0.4723910391330719,-0.0008522272109985353,-0.027400419116020203,-0.02571824193000793,0.001682177186012268,0.4740358342021607,0.4730906063548439,-0.0009452278473167652,0.2011782250637566,0.19678480342781168,-0.0043934216359449154,-4.667939519263392,-4.609185,0.05875430045235585
2229,2229,0.1492001861333847,0.14901673793792725,-0.0001834481954574585,0.05191921815276146,0.04399238154292106,-0.007926836609840393,0.1579756334243692,0.15537476571013334,-0.002600867714235872,0.3148694932460785,0.3128134310245514,-0.0020560622215271,0.10941658169031143,0.0917615443468094,-0.017655037343502045,0.33333884580983786,0.3259945147548701,-0.007344331054967734,0.07500143774250441,0.07954786672109154,0.004546428978587133,-3.902064286800048,-3.8255897000000005,0.07647462997021437
2230,2230,0.029120594263076782,0.11149076372385024,0.08237016946077348,-0.08855675905942917,-0.07845617830753326,0.010100580751895905,0.09322182461926247,0.13632887555595424,0.043107050936691774,0.06573379784822464,0.2538574934005737,0.1881236955523491,-0.1974979937076569,-0.17663757503032684,0.020860418677330017,0.2081499212060887,0.3092643850627108,0.10111446385662212,0.03902615398228952,0.04531330276742284,0.006287148785133319,-3.079729322109694,-2.998726,0.08100343099641273
2231,2231,-0.02199564874172211,-0.017912711948156357,0.00408293679356575,-0.021025853231549263,-0.0154682332649827,0.0055576199665665635,0.0304285239156268,0.02366709719584429,-0.006761426719782503,-0.047726966440677636,-0.038158059120178216,0.00956890732049942,-0.04575557261705399,-0.03402386605739593,0.01173170655965805,0.06611683409801221,0.05112397614926519,-0.014992857948747025,0.019274885887171696,0.016704630317782788,-0.002570255569388908,-4.917816917977527,-4.9159074,0.0019095350124391786
2232,2232,0.033024877309799194,0.03613514080643654,0.0031102634966373444,0.13958416879177096,0.12906108796596527,-0.010523080825805664,0.14343773108431718,0.13402429939402638,-0.009413431690290795,0.06520720571279526,0.07173970341682434,0.006532497704029082,0.2747926115989685,0.2538875341415405,-0.020905077457427982,0.2824233684847137,0.2638284765502121,-0.01859489193450153,0.13097543745761406,0.12784744449222096,-0.003127992965393095,-5.7198144776271365,-5.6744027,0.045411763851501696
2233,2233,0.016321688890457153,-0.030138628557324413,-0.04646031744778156,0.021697545424103737,0.05898279324173927,0.037285247817635536,0.027151077431069242,0.06623674833439618,0.03908567090332693,0.03831363841891289,-0.0669759064912796,-0.10528954491019248,0.04975466057658196,0.13059112429618835,0.0808364637196064,0.06279698351024575,0.1467644841072633,0.08396750059701756,0.010694232461581377,0.031994890425277485,0.02130065796369612,-2.9046277027405947,-2.9029217000000003,0.0017060261048524874
2234,2234,-0.11957997828722,-0.09515072405338287,0.024429254233837128,-0.062331244349479675,-0.08709079772233963,-0.024759553372859955,0.13485012135451174,0.12899018309854626,-0.005859938255965508,-0.2674015760421753,-0.2126854658126831,0.05471611022949219,-0.1399986296892166,-0.19417795538902285,-0.05417932569980621,0.3018330982259859,0.2879933779221657,-0.013839720303820248,0.056717012204931576,0.05418085248006387,-0.0025361597248677106,-2.7673600375977263,-2.7418937999999997,0.025466269287179436
2235,2235,-0.5010489821434021,-0.5194122791290283,-0.018363296985626217,-0.3695211112499237,-0.370472252368927,-0.0009511411190032961,0.6225720313074767,0.6379959290507405,0.015423897743263804,-0.6265963912010193,-0.6413409113883972,-0.014744520187377931,-0.4693742394447327,-0.4630855619907379,0.006288677453994751,0.7829017908527621,0.7910539819410415,0.008152191088279359,0.7386048269943515,0.7457073170880897,0.007102490093738202,-7.361172430076892,-7.399733,-0.038560636481945736
2236,2236,0.007425570860505105,0.0007341761374846102,-0.006691394723020494,0.18651941418647766,0.20856347680091855,0.022044062614440918,0.18666716629089108,0.20856476900447046,0.021897602713579437,0.016677984967827797,0.0035462204832583666,-0.01313176448456943,0.389017790555954,0.4311195015907288,0.04210171103477478,0.3893751360213222,0.4311340862557196,0.041758950234397414,0.1089989875575611,0.12060158346568448,0.011602595908123377,-3.852915081118769,-3.8788157,-0.025900569821172947
