,e1_out_mean,e2_out_mean,e1_out_std,e2_out_std
0,-0.652639,-0.40493187,0.14730556,0.13690914
1,0.015348468,0.05199516,0.031083323,0.026634773
2,-0.044153027,0.14651015,0.078452036,0.07117154
3,0.32849434,0.15798187,0.04596425,0.041375283
4,0.31864652,-0.0908816,0.046870925,0.035789948
5,-0.022252101,-0.024786085,0.05731842,0.04730039
6,0.062173467,0.06526434,0.12608351,0.09039922
7,-0.11857438,-0.02444242,0.100876905,0.08031304
8,-0.030571014,-0.20723888,0.05622759,0.043814205
9,0.10009289,-0.026134543,0.07709723,0.0655342
10,0.05092598,0.058921773,0.080287755,0.061643027
11,-0.45482442,-0.66318727,0.051934607,0.06876277
12,-0.005670771,0.047373004,0.04934867,0.04047258
13,0.021254178,0.052683875,0.032928757,0.027681336
14,0.0944401,-0.036638603,0.064224645,0.053748798
15,0.22184154,-0.17473727,0.16731255,0.15802282
16,-0.088579044,-0.21140608,0.07763964,0.07300682
17,0.033935536,0.06045163,0.04443298,0.037641328
18,-0.20565392,0.018042713,0.10605546,0.079228595
19,0.05851091,0.5096246,0.09417849,0.112982795
20,-0.10819952,0.097837865,0.059701152,0.057636276
21,-0.03564862,0.023163922,0.038065877,0.031180697
22,0.3483974,-0.022254944,0.049855527,0.04116204
23,-0.31515792,0.6052996,0.111879766,0.10533662
24,0.008518558,-0.030169576,0.03811017,0.029779667
25,0.039752875,0.12851168,0.06390631,0.054867715
26,0.016741265,-0.013613172,0.041738145,0.034431018
27,0.047335718,0.0009875223,0.050133694,0.03828278
28,-0.15020885,-0.24505469,0.03380468,0.033578996
29,-0.2729206,-0.06978421,0.11040994,0.085326135
30,0.011482697,0.026695758,0.02557668,0.020584727
31,0.11411926,-0.22774646,0.043123297,0.03402619
32,-0.3001003,0.03137672,0.04407475,0.035893682
33,-0.0010320842,-0.07259676,0.10087065,0.10311915
34,0.13908507,0.4177259,0.061911285,0.050148305
35,0.122866824,0.07385208,0.048468888,0.04182537
36,-0.030404946,-0.13945056,0.03966134,0.031777676
37,0.38640457,0.23847306,0.07474436,0.065839544
38,-0.15987648,0.13497768,0.0972995,0.11282033
39,-0.21828593,0.12988973,0.082067184,0.06322263
40,-0.07941921,0.03257504,0.0402589,0.035605818
41,0.13437808,0.1863274,0.09102117,0.06366931
42,-0.3811322,-0.1648874,0.07160764,0.066121735
43,-0.010343211,-0.12619047,0.023016538,0.018889591
44,0.1998701,0.083910055,0.06358463,0.05314088
45,-0.17998233,0.283088,0.072283454,0.058432125
46,0.10786803,-0.09805146,0.03580626,0.027450448
47,0.020741925,-0.13307631,0.033835337,0.03746314
48,-0.4762191,0.0013065562,0.11748982,0.0844628
49,-0.08738318,-0.06759727,0.10198397,0.0772943
50,-0.30590376,-0.0017617792,0.050870173,0.038900577
51,0.5180352,-0.5377047,0.069013625,0.07908725
52,-0.029479323,0.007757917,0.034182854,0.028839586
53,-0.2695357,-0.08732247,0.05476557,0.040881675
54,0.037590053,0.025355667,0.040362068,0.03503238
55,0.439085,0.10267856,0.03367778,0.025673298
56,0.10009815,0.66166425,0.05383554,0.060666133
57,-0.064229146,-0.084667996,0.03907535,0.030674469
58,0.13411182,0.058587093,0.033037182,0.025634775
59,-0.09775391,0.058735635,0.111852355,0.092139155
60,0.74053204,0.279994,0.05943249,0.046953633
61,0.03891753,-0.013368502,0.034644604,0.02865201
62,0.039614994,-0.22440955,0.054456748,0.047844253
63,-0.044066817,-0.17436463,0.02824317,0.025459599
64,-0.25389788,-0.10809788,0.08040657,0.075569645
65,0.16765435,-0.40642676,0.065603465,0.065339945
66,0.08933231,0.18153371,0.044623625,0.03760374
67,0.44520187,-0.30940762,0.097496316,0.10581578
68,0.443671,-0.23036343,0.07816081,0.06008748
69,0.028810512,0.072645456,0.05202265,0.045580033
70,-0.033025622,0.027011834,0.040363554,0.031702958
71,0.03071541,-0.05797945,0.048687484,0.038618326
72,-0.05879895,-0.041371882,0.02687751,0.022780886
73,0.17068705,0.18696603,0.054534644,0.051128767
74,0.28303027,0.25419626,0.14633988,0.14247866
75,0.11698274,0.19413882,0.0697547,0.06371119
76,-0.63186073,-0.20769688,0.10787647,0.07732915
77,-0.2721877,0.4012388,0.09641718,0.10858762
78,0.2099428,0.12655847,0.13253154,0.10929961
79,0.10044332,0.09910223,0.0784451,0.06221449
80,-0.018621268,-0.023676582,0.046190113,0.036070004
81,-0.0072992966,0.18620801,0.09794683,0.07165167
82,0.016539786,0.19627127,0.059239037,0.05324877
83,0.07724784,-0.14930107,0.029707652,0.026697874
84,-0.06958822,0.0515392,0.06229398,0.0461084
85,0.09699558,-0.48959455,0.039818067,0.039364867
86,0.07293707,-0.6434655,0.07712967,0.087108426
87,-0.25639093,-0.044449106,0.046660237,0.03738945
88,6.3885e-05,-0.044796526,0.07457718,0.06700733
89,-0.030710284,-0.15249242,0.062074635,0.049935143
90,0.048645403,-0.021937087,0.07181126,0.06205969
91,0.3628167,0.19759755,0.0632642,0.05778912
92,0.47379592,0.5137738,0.060210314,0.061376654
93,0.05146991,0.44787508,0.21988444,0.28674662
