,e1_res_mean,e2_res_mean,e1_res_std,e2_res_std,e1_input,e2_input
0,0.15423362692888512,-0.6600637548111972,0.0022443753773737822,0.004247486668974318,0.18072651633781117,-0.6539580728323495
1,-0.01401523450656256,0.13741402746143347,0.006815154062198761,0.010052834348566618,0.06084804362534251,0.14031417760970927
2,-0.6321021763461018,0.2088098783811233,0.03422694570211587,0.015032435808602482,-0.521462974011675,0.2074555027714428
3,-0.38343250976334065,0.5412134977646801,0.005062141970336585,0.005966577721063243,-0.3332839911782324,0.5317118803028608
4,-0.04298131086481008,-0.007912584367990699,0.0032610378860986277,0.002847114775407746,-0.01210057182763586,-0.009122904136179165
5,-0.06895429386104408,-0.150716797848417,0.007574184654136011,0.010892846744958,0.013294338554872321,-0.1295201308709439
6,-0.19841372501924326,-0.09322161251037459,0.006243930111860764,0.004150722741490392,-0.14613260640641598,-0.08536828664117768
7,0.17369694214921008,0.04768130066473097,0.004880299398393973,0.0035848862768188767,0.20806321628873464,0.04310568219222864
8,-0.06603061130032097,-0.08951480482544533,0.004610463002990682,0.00458364488396172,-0.023471736093119512,-0.09209458448263035
9,0.20909869365663009,0.2676399770716609,0.0028700887849794033,0.0036179548272935974,0.22536707340490528,0.2605989087122399
10,-0.3582233776750894,-0.7496021250989203,0.0026214992658690826,0.004010627431849933,-0.3273834471797387,-0.7437936860234697
11,0.001693605445829441,-0.010668315098313005,0.004571199605067891,0.004353313832333351,0.04781030613393835,-0.008931335348421015
12,0.16095824897410552,-0.2357557392555886,0.004314198239569661,0.0046201487253927755,0.20058715964632615,-0.22796202789243974
13,-0.016982287565822325,0.18415547262592227,0.009463709140191803,0.012528624864180948,0.10608517931921908,0.1659812427164744
14,-0.03877127108956317,-0.1999182676009529,0.002632801066259858,0.002913897754276129,-0.007135226268637726,-0.2037496544904894
15,-0.1374968058716913,0.029148345883565643,0.020951163194617033,0.014107950278883048,0.022525517219002634,0.03407237555572164
16,-0.022995667815071428,-0.03909979184593324,0.005088202716945976,0.004652921893931277,0.04292048941069181,-0.03604511236989524
17,-0.17683378049133963,0.041866049018184075,0.0056942597910452,0.0036493729691548463,-0.12681116108702692,0.04095353459751258
18,-0.0786998558871705,0.0012150511924495372,0.007354096291030893,0.004396482341993222,-0.017787217338296184,-0.0017753776671153275
19,0.5625382382401763,0.22128997194354041,0.015221941364307585,0.0067366433622610975,0.59697273497098,0.2149096414006471
20,0.0835993303971757,-0.17152990676960336,0.002183824892577767,0.0023543259483711416,0.10733590130005055,-0.17322061661915764
21,-0.2503858618929969,-0.2640109211424552,0.008169974801360173,0.007296443886743274,-0.1994857279518877,-0.2629536753379921
22,-0.09223677934809109,-0.056425717083084546,0.007818754691438333,0.006482156449021453,-0.04117046554688204,-0.058424998972340984
23,-0.22092367213638567,0.3251896561459072,0.010169791967103985,0.011150603729800585,-0.12027936275468593,0.32032874708443343
24,-0.011837814125953996,-0.04713417554473388,0.006348673440883178,0.00573120760986197,0.07196674521825772,-0.047139256026377946
25,-0.0848184533559936,0.011730768954371978,0.0037784859496020292,0.003256732105985505,-0.04757535301210496,0.008474712144502567
26,-0.22092367213638567,0.3251896561459072,0.010169791967103985,0.011150603729800585,-0.12027936275468593,0.32032874708443343
27,-0.1877737790091136,-0.03726449564796091,0.007932999531554422,0.004483340817817462,-0.15072847004821058,-0.03687738247890936
28,-0.11916922636659125,-0.21808780797572555,0.00344441840071796,0.004544134849774125,-0.08422258412924255,-0.22040364175453986
29,0.13152999444304386,0.04150686801142214,0.005338563991765638,0.003138788682128205,0.1646915678980185,0.03969370988414293
30,-0.07919343032539983,0.03289035493970465,0.007312556259857836,0.0054629293752922305,-0.02323401074757451,0.03299997854837002
31,-0.09900233720066916,-0.028738016501886315,0.005993693519026652,0.0042925317028980736,-0.05311604436126906,-0.028095306466361367
32,-0.04404888773094762,-0.2697536371377497,0.004292868416505407,0.00591999729440478,0.010693233304328273,-0.256010150391254
33,-0.29778641648807336,-0.10775267667573946,0.006875594582424257,0.0035777674631244827,-0.2955105084709234,-0.11526600012108812
34,0.08837030445544529,0.1410293368751496,0.0024388248418949886,0.0025245617790456733,0.11091529751603349,0.14070655386145492
35,-0.39327602902397024,-0.08056299377793653,0.008442321593145643,0.004038169862532116,-0.3353286389546945,-0.07932709423981635
36,-0.2775485969585118,0.3818756609445695,0.003615373723146272,0.004251257357266249,-0.25308485098537403,0.3812430854280602
37,-0.034326183007074795,0.5851990621231459,0.0030521682916224762,0.008841188827997176,0.0033731460825375615,0.5753482464846449
38,0.5045373331696239,-0.013413959655266823,0.012207503723710302,0.0029165396979948716,0.5590892418690052,-0.015996223290102037
39,0.10550061350134066,0.05463363030893229,0.006972594653481072,0.005364907496489719,0.126401337743935,0.05300992127540865
40,0.07912829374132764,-0.5936239565291852,0.001904732536786893,0.005867927600894277,0.09717780639426718,-0.579846520165242
41,-0.062467591388116014,-0.020555303664451505,0.003343566322896561,0.002772719205271585,-0.026078430696176734,-0.018327423713049528
42,-0.08663737840835985,0.28676754309096997,0.010459157376749765,0.01739027082173311,0.040861078571609845,0.27423899794646595
43,-0.23930704610037778,0.09225585668985539,0.005764981473800412,0.003893186444660558,-0.18247639881641622,0.09291428944106302
44,0.0210278238016745,0.029898662172176294,0.004792175768004403,0.0047105858096146615,0.07391478105407409,0.025940098745925896
45,-0.13247276808238667,-0.017068990381524922,0.009253813771461058,0.005884739456902026,-0.05771956327186384,-0.02586761831608337
46,-0.19497655764833138,-0.05742932325545781,0.0029141816707555514,0.0024805436184592274,-0.16165186964330888,-0.05408770216803407
47,0.034936027779439195,-0.21187949275522527,0.0026397189865656097,0.0031506375855353936,0.06876237414133655,-0.20871614712689981
48,0.04760096522592442,-0.05787623239170065,0.01084355993175224,0.00910748328453865,0.17862839438748934,-0.05703020779877479
49,0.021059436595470445,-0.41984539341480953,0.0019100575838267844,0.005482452526674067,0.04185160180068553,-0.4109689351374299
50,-0.22722872188601578,-0.15678259427460756,0.004930834992141534,0.003562974922850155,-0.19642035004235825,-0.14816534257780445
51,-0.06346806492387203,-0.03931357712314665,0.003695159448982231,0.003315123613995179,-0.031006408473721613,-0.03941133670408981
52,-0.07680892662414045,-0.3001559319584853,0.0033238234366301956,0.007637243049337116,-0.048668832552568805,-0.2950397173334948
53,0.12949391996815537,-0.10844451082812787,0.0026693435389411177,0.002380583724009258,0.15461882588532339,-0.10758877411970745
54,-0.08615878717403157,-0.24839716594371805,0.0044299563207737805,0.008972611474054003,-0.03817413903956859,-0.2151421104254705
55,-0.15424569529154594,-0.5676264638134018,0.0021113354354652322,0.003335238366769214,-0.12788332386630255,-0.5576692019765436
56,0.08001248076228594,-0.001778578721953191,0.0039994765795130826,0.0031711553624620826,0.12768792606729334,-0.0006473799354882757
57,-0.0063232734033040585,0.04741383366826225,0.003196935014045383,0.003091486879134584,0.027993762419400506,0.04686951877350557
58,-0.09427742770993232,0.026483463835455284,0.004094894532461887,0.003373259278466617,-0.0553493132211736,0.02709621323387603
59,-0.050154141055692936,-0.05536121394448135,0.004240738392400244,0.00404203717943141,-0.014292388931326182,-0.05415683416870567
60,-0.5172819972685555,-0.48708260383363233,0.009077191195900258,0.00896573722058377,-0.44838937131499956,-0.47748635164599534
61,0.09952405288184245,0.014631649720787277,0.004738485556969926,0.003333295962222094,0.1460438762231775,0.017492073248805137
62,-0.09041812374036905,0.2307116525850578,0.0025339596525873996,0.0030125235161749036,-0.06414637177804679,0.22162716167827082
