,e1_out_mean,e2_out_mean,e1_out_std,e2_out_std
0,0.2145803,-0.61606026,0.042507797,0.046242762
1,0.0377915,0.017666802,0.10138222,0.07826094
2,-0.36520422,0.279531,0.3145113,0.333799
3,-0.31930646,0.50583065,0.08670981,0.07920345
4,-0.04413696,-0.031802863,0.039955754,0.033585664
5,-0.0037619676,-0.4040052,0.11662272,0.15453468
6,-0.07905466,-0.061452597,0.04199617,0.039873987
7,0.19605231,0.06394325,0.036447737,0.031301588
8,-0.04935098,-0.03786975,0.10467091,0.09563856
9,0.24975696,0.27786395,0.040396985,0.0361906
10,-0.44644988,-0.6701753,0.03358707,0.036697768
11,0.07827316,-0.12024909,0.065924935,0.05902754
12,0.13690698,-0.24878877,0.06422073,0.05037473
13,-0.22508328,-0.032747716,0.14667287,0.11745809
14,-0.01905578,-0.22265753,0.029354868,0.023956608
15,-0.05825761,0.012602352,0.09428026,0.08131736
16,-0.0786178,-0.06576407,0.11867468,0.10760345
17,-0.055254936,0.19471383,0.043730542,0.044691283
18,0.24354261,-0.21984732,0.11612346,0.10247899
19,0.6474735,0.1031894,0.15085982,0.11885294
20,0.16846044,-0.18050763,0.033093464,0.029135078
21,-0.040452093,-0.20072815,0.1258215,0.12738605
22,-0.020235572,-0.035044014,0.07265002,0.074478425
23,0.10372695,0.30020127,0.18563071,0.16086972
24,-0.019621752,-0.009204984,0.047440775,0.04151626
25,0.029216528,-0.00741113,0.03731415,0.026537856
26,0.13682197,0.20930377,0.14106466,0.13729553
27,-0.21340911,-0.01376345,0.062194742,0.045220092
28,-0.0032646898,-0.057600692,0.074227825,0.065177195
29,-0.0042513683,-0.02019041,0.0682169,0.06499535
30,-0.06897251,0.10794236,0.09286473,0.062908344
31,0.06062937,-0.14633936,0.055073965,0.056605093
32,0.11130586,-0.48942724,0.070724696,0.08510523
33,-0.18712184,0.006404154,0.05439736,0.04144481
34,0.14128463,0.23731989,0.053246263,0.048238985
35,-0.22989383,-0.24320602,0.21525657,0.16527419
36,-0.24461186,0.397798,0.03996721,0.035744537
