,e1_res_mean,e2_res_mean,e1_res_std,e2_res_std,e1_input,e2_input
0,0.19126533,-0.6594062,0.007179472,0.016080325,0.18072651633781117,-0.6539580728323495
1,0.08038276,0.13341913,0.017786104,0.016084563,0.06084804362534251,0.14031417760970927
2,-0.5842662,0.21087262,0.046220735,0.025510486,-0.521462974011675,0.2074555027714428
3,-0.30903623,0.5285052,0.011815313,0.023315746,-0.3332839911782324,0.5317118803028608
4,0.0039547556,-0.009835132,0.009369293,0.0076437485,-0.01210057182763586,-0.009122904136179165
5,0.02711695,-0.1574414,0.014630782,0.013950372,0.013294338554872321,-0.1295201308709439
6,-0.14535278,-0.09110949,0.012094956,0.009050421,-0.14613260640641598,-0.08536828664117768
7,0.240371,0.04341808,0.012605625,0.007530016,0.20806321628873464,0.04310568219222864
8,-0.0065169907,-0.092642345,0.011093819,0.010319495,-0.023471736093119512,-0.09209458448263035
9,0.24711002,0.25566483,0.009604046,0.009641306,0.22536707340490528,0.2605989087122399
10,-0.313021,-0.76470554,0.007739029,0.0155913085,-0.3273834471797387,-0.7437936860234697
11,0.07094979,-0.01044979,0.010575771,0.009141914,0.04781030613393835,-0.008931335348421015
12,0.21913551,-0.2332684,0.012403484,0.0125995185,0.20058715964632615,-0.22796202789243974
13,0.10765459,0.17820162,0.01954833,0.018482516,0.10608517931921908,0.1659812427164744
14,0.011021245,-0.20879641,0.008859449,0.008123598,-0.007135226268637726,-0.2037496544904894
15,0.033051938,0.019780312,0.02943104,0.025644673,0.022525517219002634,0.03407237555572164
16,0.06746738,-0.038961515,0.012627522,0.010565539,0.04292048941069181,-0.03604511236989524
17,-0.110954575,0.043613903,0.011058686,0.00911669,-0.12681116108702692,0.04095353459751258
18,-0.003811536,-0.0067321146,0.011681355,0.009563147,-0.017787217338296184,-0.0017753776671153275
19,0.6267866,0.21845984,0.02782785,0.014059957,0.59697273497098,0.2149096414006471
20,0.12249126,-0.17799748,0.00840857,0.009545922,0.10733590130005055,-0.17322061661915764
21,-0.1856089,-0.26209664,0.012853038,0.0141041335,-0.1994857279518877,-0.2629536753379921
22,-0.021184452,-0.06534021,0.01366652,0.011970083,-0.04117046554688204,-0.058424998972340984
23,-0.111978516,0.32876045,0.01660823,0.019903269,-0.12027936275468593,0.32032874708443343
24,0.08210071,-0.04432612,0.014837875,0.012569419,0.07196674521825772,-0.047139256026377946
25,-0.03516382,0.003657571,0.008840779,0.007570005,-0.04757535301210496,0.008474712144502567
26,-0.111978516,0.32876045,0.01660823,0.019903269,-0.12027936275468593,0.32032874708443343
27,-0.13703598,-0.037117727,0.011217483,0.008289896,-0.15072847004821058,-0.03687738247890936
28,-0.06210424,-0.2172221,0.010290158,0.010573134,-0.08422258412924255,-0.22040364175453986
29,0.18415938,0.035126865,0.010693367,0.0068186023,0.1646915678980185,0.03969370988414293
30,-0.011633255,0.02823165,0.013557976,0.011880005,-0.02323401074757451,0.03299997854837002
31,-0.040606063,-0.03262514,0.011014826,0.008689113,-0.05311604436126906,-0.028095306466361367
32,0.028281827,-0.264773,0.010195761,0.0126124965,0.010693233304328273,-0.256010150391254
33,-0.2631208,-0.11424802,0.012270076,0.0074650734,-0.2955105084709234,-0.11526600012108812
34,0.13114308,0.1355018,0.008778624,0.007779611,0.11091529751603349,0.14070655386145492
35,-0.30845493,-0.075667866,0.019274851,0.010560723,-0.3353286389546945,-0.07932709423981635
36,-0.24279122,0.37231565,0.009076602,0.014272969,-0.25308485098537403,0.3812430854280602
37,0.021729693,0.58736944,0.008114297,0.015482404,0.0033731460825375615,0.5753482464846449
38,0.5522807,-0.016670793,0.019118384,0.0060248417,0.5590892418690052,-0.015996223290102037
39,0.15074867,0.052973084,0.009111334,0.0067399014,0.126401337743935,0.05300992127540865
40,0.120727934,-0.60618705,0.0064286836,0.014183235,0.09717780639426718,-0.579846520165242
41,-0.012652352,-0.023480661,0.009179137,0.0073995674,-0.026078430696176734,-0.018327423713049528
42,0.06829114,0.28556257,0.023123128,0.02456267,0.040861078571609845,0.27423899794646595
43,-0.18116812,0.09512532,0.012165738,0.010013794,-0.18247639881641622,0.09291428944106302
44,0.089594275,0.02402347,0.012978249,0.010407082,0.07391478105407409,0.025940098745925896
45,-0.045045197,-0.016608141,0.01561923,0.013044024,-0.05771956327186384,-0.02586761831608337
46,-0.14523359,-0.05878564,0.0098679,0.0070483806,-0.16165186964330888,-0.05408770216803407
