,e1_res_mean,e2_res_mean,e1_res_std,e2_res_std,e1_input,e2_input
0,,,,,-0.19398495122508477,-0.6522742643945904
1,,,,,-0.059128624905946704,0.14032947848690508
2,,,,,0.48657878559783035,0.21229084655916786
3,,,,,0.33367451927054065,0.5316336345154755
4,,,,,0.010735566403984936,-0.009122904172221396
5,,,,,0.01205251631145268,-0.12952202756331932
6,,,,,0.16026977848317134,-0.08515772875872393
7,,,,,-0.22287576124947678,0.0429681950254577
8,,,,,-0.016474300042647126,-0.09210534954328767
9,,,,,-0.21409297490728416,0.2612729796324253
10,,,,,0.3381981257126254,-0.7407845735768496
11,,,,,-0.0454157435755677,-0.00893228076971114
12,,,,,-0.1660926998484303,-0.22941068765727635
13,,,,,-0.1151109958393064,0.16581389231356378
14,,,,,0.022871362646078364,-0.20370081530660655
15,,,,,0.005068332397240529,0.03407684004492664
16,,,,,-0.04242261776058352,-0.03604598124295677
17,,,,,0.13128443774854975,0.04092891944086169
18,,,,,0.018528799526074283,-0.0017753513542543846
19,,,,,-0.5867294313360186,0.21690520798276733
20,,,,,-0.1388540743501199,-0.17256386686766478
21,,,,,0.2083574964495393,-0.2624536448506692
22,,,,,0.09009414236302504,-0.05823133960838734
23,,,,,0.13776516989393828,0.3196112581361168
24,,,,,-0.06327406550937582,-0.047165083774125954
25,,,,,0.050317706095435046,0.008473566112729081
26,,,,,0.13776516989393828,0.3196112581361168
27,,,,,0.16089754849280347,-0.03681332438380293
28,,,,,0.03512278104023765,-0.22106317573429118
29,,,,,-0.1828161365290007,0.039512802817050205
30,,,,,-0.026335638046065812,0.032998981457348066
31,,,,,0.056404788505658096,-0.028089541868605582
32,,,,,-0.05677251536912779,-0.2556079170009189
33,,,,,0.31838645630984364,-0.11443098917196723
34,,,,,-0.14272731395296034,0.14012801269114736
35,,,,,0.25421533130865465,-0.08156665367888392
36,,,,,0.24616428675993443,0.3819549650426194
37,,,,,-0.011428224040339796,0.575313817256019
38,,,,,-0.5733489855436549,-0.015724263141960668
39,,,,,-0.1217223062511441,0.05304137895690413
40,,,,,-0.11271577665274847,-0.5789001855980144
41,,,,,0.028625980960007555,-0.01832610251210222
42,,,,,-0.03194456131720981,0.2743290851135689
43,,,,,0.2095030912272126,0.09240654786163176
44,,,,,0.07189480595589176,0.025940405564714417
45,,,,,0.024859301811791475,-0.02588636678844717
46,,,,,0.16621682157551404,-0.054045355686142216
47,,,,,-0.07244184888567373,-0.2086618163479693
48,,,,,-0.18447456291573927,-0.05696821747931389
49,,,,,-0.03982667367043585,-0.41100318489805127
50,,,,,0.19422010062025488,-0.1482327786576026
51,,,,,0.009956801653407244,-0.03943254463024618
52,,,,,0.10232571489590545,-0.2937940038479965
53,,,,,-0.18193046163380433,-0.10705300421308196
54,,,,,0.021043325106441513,-0.21524876370791723
55,,,,,0.13509508724307537,-0.5571302241269764
56,,,,,-0.12185982889978902,-0.0006494210926347787
57,,,,,-1.0716123594589577e-05,0.04688751366388753
58,,,,,-0.04496943935856809,0.02710419713346894
59,,,,,-0.04099203342834515,-0.054122304221428365
60,,,,,0.44464046605137786,-0.47849587826593043
61,,,,,-0.13234347589976753,0.01752159703376007
62,,,,,0.04295815311795337,0.2218767625140106
63,,,,,-0.016060343362876598,-0.024170651614186772
64,,,,,-0.3532040136456569,-0.6804268621221017
65,,,,,-0.227503558421443,0.2962763761169005
66,,,,,0.025995451604840174,-0.18649004197413288
67,,,,,0.03730533287389591,-0.11015693129913598
68,,,,,0.02306470842641322,0.023894324774257042
69,,,,,0.15641776201437715,-0.3261977087062
70,,,,,0.014576921695952254,0.10355712134539816
71,,,,,0.2891764583088947,-0.18248753281391397
72,,,,,-0.3453173012673598,0.5072199441482784
73,,,,,0.663498539070839,-0.15119074647773229
74,,,,,-0.09514697679580665,-0.02873864330850515
75,,,,,0.3818608933145669,-0.4492313367348697
76,,,,,-0.07558378813699254,-0.02474455886588498
77,,,,,-0.5793252869640556,0.39743653753705827
78,,,,,0.015689288632023846,-0.25884166477646203
79,,,,,-0.5837581805951112,0.145730545030541
80,,,,,-0.3149970005048333,-0.12128026405402932
81,,,,,0.049617771871779175,0.06603673490005407
82,,,,,-0.020586453751038493,-0.065852828190022
83,,,,,-0.03764602485190596,-0.06335359806142835
84,,,,,-0.013709198722723486,0.03005009011205353
85,,,,,0.12898056679079312,-0.03933737283108175
86,,,,,-0.08116634070963155,-0.04213780135451673
87,,,,,-0.028130108240005572,-0.0002712209803367114
88,,,,,-0.18319310743168124,0.15600221016166316
89,,,,,-0.03843327579402142,0.1623686523708277
90,,,,,0.17068838746696013,-0.12523703197564096
91,,,,,0.2565129005381268,0.3195082735450285
92,,,,,0.21557786518016323,0.7671634358042634
93,,,,,0.005692843558586068,0.10841069087400196
94,,,,,-0.07936188212613075,-0.060401616778571324
95,,,,,-0.39531441513245097,0.2681065506750803
96,,,,,-0.28087178028043364,0.3047755499265934
97,,,,,0.22408419690831957,-0.4356123560940933
98,,,,,-0.04973890074770414,-0.03710658103386068
99,,,,,0.02018260174163625,0.5498337388522688
100,,,,,-0.3450775088289877,0.47532593436852394
101,,,,,-0.07013914773277034,-0.005291796802700579
102,,,,,0.30740131889875333,0.09334304933154212
103,,,,,-0.017808367477876324,-0.01381161660408917
104,,,,,-0.029238931343528438,-0.42773396635645955
105,,,,,-0.7809944212485976,-0.16724176570500615
106,,,,,-0.015369450321044864,0.03285710114486572
107,,,,,0.025727538987290032,0.016089082369750797
108,,,,,-0.021071618597725432,-0.021023285795790124
109,,,,,-0.058433295038926344,-0.06195284034658965
110,,,,,0.0005923773152459199,0.06273607963076637
111,,,,,0.09420905852842078,0.0932425623284715
112,,,,,0.011097889357310061,0.0034928395116813667
113,,,,,0.44420575075809,-0.30992019399231313
114,,,,,0.12718380962550485,-0.061395687280845296
115,,,,,0.27829367846018904,0.15171025271268462
116,,,,,-0.5330549563401518,-0.30377145758039703
117,,,,,0.72214582109361,0.09416282489811421
118,,,,,0.05874478551988703,0.3744196667118699
119,,,,,-0.009719497993695161,0.046546416229707226
120,,,,,-0.058551994104721894,-0.1856533089480034
121,,,,,0.019640853435219385,-0.03845235843989586
122,,,,,-0.30414796086935164,0.4671466063249448
123,,,,,-0.047571831217840865,-0.14047497716995722
124,,,,,0.009685039146560302,0.25502427543250383
125,,,,,-0.008985823796586372,0.003554481488893424
