,id,e1,e2,shear_1,shear_2,redshift,redshift_true,blendedness,snr_r,convergence,e1_hsm_regauss,e2_hsm_regauss,mag_r_meas,mag_r_true,e1_in_ksb,e1_out_ksb,e1_error_ksb,e2_in_ksb,e2_out_ksb,e2_error_ksb,e_in_ksb,e_out_ksb,e_error_ksb,e1_in_reg,e1_out_reg,e1_error_reg,e2_in_reg,e2_out_reg,e2_error_reg,e_in_reg,e_out_reg,e_error_reg,e_in_obs_ksb,e_out_obs_ksb,e_obs_error_ksb,mag_in,mag_out,delta_mag
0,6000542719,0.1079389866366205,-0.3781437727510861,0.0034009695643505977,0.001616102020758261,0.5553945635835031,0.5550241470336914,0.0,143.52655267940068,0.008880102009502622,-0.2469480037689209,-0.7602381110191345,22.148917620238162,22.562442468707506,-0.12233299762010574,-0.14386732876300812,-0.021534331142902374,-0.44328194856643677,-0.46916306018829346,-0.02588111162185669,0.45985242005623705,0.49072577406393453,0.030873354007697473,-0.1886925846338272,-0.21513500809669495,-0.026442423462867737,-0.681207001209259,-0.7000461220741272,-0.018839120864868164,0.7068577438157592,0.7323575934881735,0.025499849672414365,0.4343463864032042,0.4457431854146761,0.011396799011471892,22.59593096481402,22.415869,-0.18006220565874642
1,7002508926,0.03013658390191807,0.07818570432716329,-0.0004342784767954466,-0.007706318022707237,1.035572037833484,1.0342295169830322,0.0,45.36197586396777,-0.007798520496399286,0.4593624174594879,-0.002105714753270149,24.45842402503729,24.280911644325823,-0.028048494830727577,0.00610382528975606,0.03415232012048364,0.06524219363927841,-0.008285819552838802,-0.07352801319211721,0.07101592703847814,0.010291330760891492,-0.060724596277586654,-0.06596837192773819,0.012415759265422821,0.07838413119316101,0.15096090734004974,-0.018299328163266182,-0.16926023550331593,0.16474532357468444,0.022113717221757166,-0.14263160635292726,0.01769548104868942,0.009830594952779608,-0.007864886095909811,24.27760180485444,24.12515,-0.15245112431244934
2,7003076680,-0.2746974329727165,0.10876417890849678,0.011749316259631605,0.0051504326146313215,1.10307051529906,1.1182024478912354,0.00017264087941359918,43.88199651613968,-0.003286475221980556,0.6733373403549194,-0.15024308860301971,24.37039637747436,24.37801049228439,0.34587544202804565,0.221729576587677,-0.12414586544036865,0.13677965104579926,0.24859850108623505,0.11181885004043579,0.3719388314471972,0.33311442459922586,-0.03882440684797134,0.7173579931259155,0.4815332293510437,-0.23582476377487183,0.28480732440948486,0.540274441242218,0.25546711683273315,0.7718275081512258,0.7237200583297632,-0.048107449821462644,0.09237633827345614,0.08770450309023181,-0.004671835183224324,24.38424117528303,24.331617,-0.05262381993635046
3,7001184867,-0.1871175775088649,0.3021668618264206,-0.0001082836169475354,-0.003375166443095411,0.7607919235606628,0.7552891969680786,0.06817342113464575,65.86458665000082,0.01221540728987236,0.2907528877258301,0.4626541137695313,23.888203718039044,23.026963710926328,0.20964357256889343,0.19436602294445038,-0.015277549624443054,0.333495169878006,0.31941717863082886,-0.014077991247177124,0.39391554405914087,0.37390571656464605,-0.020009827494494814,0.38994452357292175,0.3417342007160187,-0.048210322856903076,0.6245052218437195,0.5779919624328613,-0.046513259410858154,0.7362496204240694,0.671458839078023,-0.06479078134604643,0.15059879428233136,0.20845032410075662,0.05785152981842526,23.06818962973571,23.092644,0.02445410805725956
4,6001754782,-0.005709342233080301,0.004559383444284368,0.00034078242166901695,-0.009106870182688277,0.9151180086353436,0.9070785045623779,0.009068793967500377,80.89189843585223,0.0015045022405162367,0.07340565323829651,-0.032125145196914666,23.13579232208857,23.16779222228062,0.005843973718583584,0.04301277920603752,0.03716880548745394,-0.004285434260964394,-0.017711540684103966,-0.013426106423139572,0.007246859708076532,0.04651664055402113,0.0392697808459446,0.01190901268273592,0.08794921636581421,0.07604020368307829,-0.008801525458693504,-0.03638262674212456,-0.027581101283431053,0.014808491937992703,0.0951775193415838,0.0803690274035911,0.011475875248266989,0.05674715971076576,0.04527128446249877,23.184654855322048,23.082745,-0.10191025693337608
5,7000882760,0.00031216492359055785,-0.05590472760916223,-0.006310700066973153,-0.009119873968652846,0.6747827394793666,0.6748427152633667,4.882415574314347e-05,51.37877948116954,0.005244604387092622,-0.10008963197469713,-0.5213161110877991,24.12634489432434,24.116637549009138,-0.006213941145688295,0.011018192395567894,0.01723213354125619,-0.08460325002670288,-0.17241565883159637,-0.0878124088048935,0.08483114392511089,0.1727673579528239,0.08793621402771302,-0.014614822342991829,0.02233440801501274,0.03694923035800457,-0.1886233687400818,-0.3640275001525879,-0.1754041314125061,0.18918871072813534,0.36471200507897106,0.17552329435083572,0.03482949973340272,0.08663964170768183,0.05181014197427911,24.14157840677829,24.21154,0.0699618153896786
6,6000762167,-0.07713049816813021,-0.05275054050433938,-0.003558655714247461,0.009594835530507537,0.6303865234975283,0.6336421966552734,0.006789515138756253,78.56208448571105,0.015822732695580655,0.10836773365736008,-0.017885202541947358,23.51081131109737,23.52328414847425,0.07760623842477798,0.06396327912807465,-0.013642959296703339,-0.04604008048772812,-0.01029215194284916,0.03574792854487896,0.09023534370611092,0.06478602834277375,-0.025449315363337166,0.16463230550289154,0.13686677813529968,-0.027765527367591858,-0.09805072844028473,-0.021845707669854164,0.07620502077043056,0.1916187395921074,0.13859924206406785,-0.053019497528039555,0.06543208846080747,0.04731841210207334,-0.018113676358734135,23.571631378739063,23.503925,-0.0677060552527351
7,7000310489,0.1090827986205842,0.01979683288567212,0.003889098498265964,0.001968549015976695,0.4691992497193713,0.4691449403762818,0.0,324.82575289881805,-0.0013560561887289158,-0.17016372084617615,0.0193131510168314,21.97785131176704,21.95440102834169,-0.11062606424093246,-0.06070776656270027,0.04991829767823219,0.022661490365862846,0.02112177573144436,-0.0015397146344184875,0.11292328916145249,0.06427723026920762,-0.04864605889224487,-0.23367591202259064,-0.12908074259757996,0.10459516942501068,0.04782430827617645,0.04471486061811447,-0.003109447658061981,0.2385195931609902,0.13660621094825848,-0.10191338221273172,0.06651579856828604,0.03905288265775456,-0.02746291591053148,21.9660162393484,22.02538,0.05936294155980448
8,6007417860,-0.0017558505635370829,-0.030963434820230538,0.01012819451721314,-0.015410257989058831,1.7684597977840144,1.7661087512969968,0.00035735278276360916,53.711314811388036,-0.012887342301179716,0.3268755078315735,-0.43260493874549866,23.891630906259252,23.936755171199685,0.01103864423930645,0.026594163849949837,0.015555519610643387,-0.04369254410266876,0.017500797286629677,0.06119334138929844,0.045065397777070915,0.031835945981636596,-0.013229451795434319,0.02393498085439205,0.05610673502087593,0.03217175416648388,-0.09629303961992264,0.03860000520944595,0.1348930448293686,0.09922314643138518,0.0681023209360154,-0.031120825495369778,0.024535773400686075,0.023056664895131068,-0.0014791085055550074,23.925754578211524,23.924372,-0.0013828588511728412
9,6002193856,0.11333029254022085,0.13238467662937947,-0.0030008141767611236,0.0021571353395098683,0.996017359985744,0.9963459968566896,4.136334790350027e-06,115.44332252325079,-0.012673829828705685,-0.14268258213996887,0.2065321654081345,22.62597479807688,22.61389849137576,-0.11525700986385345,-0.13612100481987,-0.02086399495601654,0.13337644934654236,0.1386352926492691,0.005258843302726746,0.1762766449733123,0.1942901755651056,0.01801353059179331,-0.22698646783828735,-0.2640627324581146,-0.03707626461982727,0.26247638463974,0.26830998063087463,0.0058335959911346436,0.3470111079998025,0.37645633528921535,0.029445227289412845,0.13325909840563327,0.15280324389918465,0.01954414549355138,22.64373514632921,22.572987,-0.07074854354600646
