,e1_out_mean,e2_out_mean,e1_out_std,e2_out_std
0,-0.08941123,0.2444365,0.057945907,0.04826986
1,0.51303196,-0.1850961,0.06084687,0.048200328
2,0.5438225,-0.197597,0.13498683,0.11845552
3,0.031435583,0.102572225,0.09919553,0.097931445
4,-0.050105162,0.04161849,0.06550231,0.062768556
5,0.3706973,0.0007841885,0.0782393,0.07290848
6,0.041722577,-0.10227731,0.14666124,0.13521542
7,-0.23389511,-0.109000936,0.09487577,0.0910874
8,0.07227595,-0.122178495,0.04220465,0.03556458
9,-0.111316234,-0.25690952,0.110616155,0.09864221
10,0.06842959,-0.10873106,0.07837687,0.07680895
11,-0.49001268,-0.07823592,0.049491517,0.04156386
12,-0.28180054,0.5391468,0.07061794,0.07153395
13,-0.041895796,-0.18125312,0.10739486,0.09982951
14,0.13024738,0.29100144,0.047330838,0.04114127
15,0.097601786,0.45338413,0.1450225,0.13360718
16,0.107411504,-0.0038716197,0.089382336,0.09468422
17,0.22236684,0.324236,0.060744904,0.057811502
18,-0.31334263,-1.029223,0.063774005,0.09265997
19,-0.17362264,-0.043719873,0.15870392,0.1551865
20,0.09042987,-0.011453941,0.10436466,0.09749646
21,-0.037953213,0.1152363,0.1488764,0.15777051
22,0.034497496,0.11417109,0.07904273,0.06973875
23,-0.32721233,0.27659342,0.20704202,0.19766007
24,-0.2147175,0.2024718,0.19108386,0.1906458
25,-0.0032312758,-0.13031642,0.04716437,0.041425664
26,-0.015101116,0.047378168,0.04317616,0.03512657
27,-0.039157696,-0.045224726,0.11734099,0.11706232
28,0.15778816,-0.13266245,0.07239602,0.06740562
29,0.27124524,0.08007309,0.08849849,0.08405327
30,-0.15388203,-0.06847869,0.09853293,0.09362952
31,0.102251515,0.12021181,0.06381002,0.056913987
32,0.1386679,0.2947111,0.11748898,0.11704827
33,-0.9318407,0.19103783,0.11187892,0.10341556
34,-0.027952254,0.15742114,0.061065026,0.05531305
35,-0.29311666,-0.68668664,0.14514509,0.15268542
36,0.22378016,0.08295217,0.11666749,0.11318827
37,0.44852686,-0.5919769,0.0647839,0.070857234
38,-0.12937893,-0.054388463,0.03753268,0.028777573
39,0.12656137,0.096263625,0.090853974,0.087873116
40,0.16667745,0.1772129,0.04281599,0.035524517
41,0.3040844,-0.204409,0.14669356,0.12276917
42,0.23514317,0.043530583,0.080782264,0.067772605
43,0.56279486,-0.19806094,0.06743135,0.04999982
44,-0.12401113,-0.021557756,0.06676542,0.053376507
45,0.12146923,-0.15847506,0.1629185,0.16787043
46,-0.012495395,-0.25151104,0.040188592,0.036850397
47,0.090229824,0.04987289,0.07538168,0.058404014
48,0.40797302,-0.2868748,0.08221312,0.06705505
49,0.103799015,-0.034467027,0.154782,0.15205438
50,-0.29229876,-0.006363213,0.11175013,0.100110844
51,0.07132414,-0.09964423,0.09237139,0.09269024
52,0.34849727,-0.2757872,0.04016202,0.032592654
53,-0.30297837,-0.2506944,0.13689339,0.12609385
54,0.005559817,0.13811216,0.075607635,0.0709984
55,-0.007963784,-0.026043624,0.057325624,0.051685814
56,0.18010448,-0.28260627,0.051128797,0.038440682
57,-0.20312382,0.21417812,0.24968964,0.2504326
58,-0.14068654,0.18791825,0.14219412,0.12956268
59,0.32216734,0.061319806,0.046603683,0.031886145
60,-0.19926907,-0.10002587,0.077605665,0.05984399
61,-0.020001996,-0.36995694,0.076615825,0.08269642
62,0.059019815,0.082956254,0.05415302,0.04761186
63,0.45128584,0.017176986,0.15106882,0.13599253
64,0.2403307,0.31064042,0.1372233,0.14059646
65,-0.17933154,-0.067489594,0.19361179,0.17493603
66,0.26684487,-0.31665984,0.16383758,0.16608211
67,0.19349752,0.2111959,0.12359255,0.121469595
68,0.7398597,-0.40163448,0.15748422,0.13765909
69,0.087291166,-0.012160927,0.07462255,0.07196141
70,-0.6399299,-0.08752528,0.15740426,0.12996532
71,-0.4256436,0.49473545,0.1044395,0.09664784
72,-0.15049629,-0.04962039,0.11480984,0.09919485
73,0.22312109,0.21501319,0.08968787,0.069044426
74,0.4567437,-0.421299,0.06623125,0.06188377
75,0.60502654,-0.85826766,0.07028642,0.08109107
76,-0.055170853,-0.25070003,0.046980347,0.036204204
77,0.06669636,-0.6985785,0.07113879,0.07209734
78,-0.04506683,-0.04168643,0.077412605,0.064167514
79,-0.030826382,-0.0449612,0.076938294,0.07471956
80,-0.1592788,0.10172878,0.03762809,0.034956306
81,-0.13961649,-0.03788209,0.088120006,0.07712786
